ROWS,COLS,NUM OF CORES,MIN_CORE,WORKLOAD,NUM_OF_TEST,CONFIDENCE,EXECUTION TIME,MTTF[Hours],MTTF[Years]
COALESCED OPT
4,4,16,6,0.375,100000,-nan,0.618336916,176402.9235,20.13732004
COALESCED OPT
5,5,25,6,0.2399999946,100000,-nan,1.162989855,313270.4768,35.76146995
COALESCED OPT
6,6,36,6,0.1666000038,100000,-nan,2.324710131,445652.1728,50.87353571
COALESCED OPT
7,7,49,6,0.1224000007,100000,-nan,4.166273832,564949.975,64.49200628
COALESCED OPT
8,8,64,6,0.09369999915,100000,-nan,6.971663952,670555.095,76.54738528
COALESCED OPT
9,9,81,6,0.07400000095,100000,-nan,11.27249002,762416.4147,87.0338373
COALESCED OPT
10,10,100,6,0.05999999866,100000,-nan,16.94200301,842866.8518,96.21767715
COALESCED OPT
11,11,121,6,0.04949999973,100000,-nan,24.44684005,914751.9795,104.423742
COALESCED OPT
12,12,144,6,0.04160000011,100000,-nan,34.95515299,977806.7046,111.6217699
