ROWS,COLS,NUM OF CORES,MIN_CORE,WORKLOAD,NUM_OF_TEST,CONFIDENCE,EXECUTION TIME,MTTF[Hours],MTTF[Years]
4,4,16,6,0.375,100000,94.18687864,6.639727116,190927.3725,21.79536215
5,5,25,6,0.24,100000,120.2221384,17.56609797,332359.928,37.94063105
